#Position (bp)	Coverage
5.081531355E8	0.0
5.083720255E8	0.0
5.085909155E8	0.0
5.088098055E8	0.0
5.090286955E8	0.0
5.092475855E8	0.0
5.094664755E8	0.0
5.096853655E8	0.0
5.099042555E8	0.0
5.101231455E8	0.0
5.103420355E8	0.0
5.105609255E8	0.0
5.107798155E8	0.0
5.109987055E8	0.0
5.112175955E8	0.0
5.114364855E8	0.0
5.116553755E8	0.0
5.118742655E8	0.0
5.120931555E8	0.0
5.123120455E8	0.0
5.125309355E8	0.0
5.127498255E8	0.0
5.129687155E8	0.0
5.131876055E8	0.0
5.134064955E8	0.0
5.136253855E8	0.0
5.138442755E8	0.0
5.140631655E8	0.0
5.142820555E8	0.0
5.145009455E8	0.0
5.147198355E8	0.0
5.149387255E8	0.0
5.151576155E8	0.0
5.153765055E8	0.0
5.155953955E8	0.0
5.158142855E8	0.0
5.160331755E8	0.0
5.162520655E8	0.0
5.164709555E8	0.0
5.166898455E8	0.0
5.169087355E8	0.0
5.171276255E8	0.0
5.173465155E8	0.0
5.175654055E8	0.0
5.177842955E8	0.0
5.180031855E8	0.0
5.182220755E8	0.0
5.184409655E8	0.0
5.186598555E8	0.0
5.188787455E8	0.0
5.190976355E8	0.0
5.193165255E8	0.0
5.195354155E8	0.0
5.197543055E8	0.0
5.199731955E8	0.0
5.201920855E8	0.0
5.204109755E8	0.0
5.206298655E8	0.0
5.208487555E8	0.0
5.210676455E8	0.0
5.212865355E8	0.0
5.215054255E8	0.0
5.217243155E8	0.0
5.219432055E8	0.0
5.221620955E8	0.0
5.22323766E8	0.0
5.22433211E8	0.0
5.225998755E8	0.0
5.228187655E8	0.0
5.230376555E8	0.0
5.232565455E8	0.0
5.234754355E8	0.0
5.236943255E8	0.0
5.239132155E8	0.0
5.241321055E8	0.0
5.243509955E8	0.0
5.245698855E8	0.0
5.247887755E8	0.0
5.250076655E8	0.0
5.252265555E8	0.0
5.254454455E8	0.0
5.256643355E8	0.0
5.258832255E8	0.0
5.261021155E8	0.0
5.263210055E8	0.0
5.265398955E8	0.0
5.267587855E8	0.0
5.269776755E8	0.0
5.271965655E8	0.0
5.274154555E8	0.0
5.276343455E8	0.0
5.278532355E8	0.0
5.280721255E8	0.0
5.282910155E8	0.0
5.285099055E8	0.0
5.287287955E8	0.0
5.289476855E8	0.0
5.291665755E8	0.0
5.293854655E8	0.0
5.296043555E8	0.0
5.298232455E8	0.0
5.300421355E8	0.0
5.302610255E8	0.0
5.304799155E8	0.0
5.306988055E8	0.0
5.309176955E8	0.0
5.311365855E8	0.0
5.313554755E8	0.0
5.315743655E8	0.0
5.317932555E8	0.0
5.320121455E8	0.0
5.322310355E8	0.0
5.324499255E8	0.0
5.326688155E8	0.0
5.328877055E8	0.0
5.331065955E8	0.0
5.333254855E8	0.0
5.335443755E8	0.0
5.337632655E8	0.0
5.339821555E8	0.0
5.342010455E8	0.0
5.344199355E8	0.0
5.346388255E8	0.0
5.348577155E8	0.0
5.350766055E8	0.0
5.352954955E8	0.0
5.355143855E8	0.0
5.357332755E8	0.0
5.359521655E8	0.0
5.361710555E8	0.0
5.363899455E8	0.0
5.366088355E8	0.0
5.368277255E8	0.0
5.370466155E8	0.0
5.372655055E8	0.0
5.374843955E8	0.0
5.377032855E8	0.0
5.379221755E8	0.0
5.381410655E8	0.0
5.383599555E8	0.0
5.385788455E8	0.0
5.387977355E8	0.0
5.390166255E8	0.0
5.392355155E8	0.0
5.394544055E8	0.0
5.396732955E8	0.0
5.398921855E8	0.0
5.401110755E8	0.0
5.403299655E8	0.0
5.405488555E8	0.0
5.407677455E8	0.0
5.409866355E8	0.0
5.412055255E8	0.0
5.414244155E8	0.0
5.416433055E8	0.0
5.418621955E8	0.0
5.420810855E8	0.0
5.422999755E8	0.0
5.425188655E8	0.0
5.427377555E8	0.0
5.429566455E8	0.0
5.431755355E8	0.0
5.433944255E8	0.0
5.436133155E8	0.0
5.438322055E8	0.0
5.440510955E8	0.0
5.442699855E8	0.0
5.444888755E8	0.0
5.447077655E8	0.0
5.449266555E8	0.0
5.451455455E8	0.0
5.453644355E8	0.0
5.455833255E8	9.091324409520764E-4
5.458022155E8	0.0
5.460211055E8	0.0
5.462399955E8	0.0
5.464588855E8	0.0
5.466777755E8	0.0
5.468966655E8	0.0
5.471155555E8	0.0
5.473344455E8	0.0
5.475533355E8	0.0
5.477722255E8	0.0
5.479911155E8	0.0
5.482100055E8	0.0
5.484288955E8	0.0
5.486477855E8	0.0
5.488666755E8	0.0
5.490855655E8	0.0
5.493044555E8	0.0
5.495233455E8	0.0
5.497422355E8	0.0
5.499611255E8	0.0
5.501800155E8	0.0
5.503989055E8	0.0
5.506177955E8	0.0
5.508366855E8	0.0
5.510555755E8	0.0
5.512744655E8	0.0
5.514933555E8	0.0
5.517122455E8	0.0
5.519311355E8	0.0
5.521500255E8	0.0
5.523689155E8	0.0
5.525878055E8	0.0
5.528066955E8	0.0
5.530255855E8	0.0
5.532444755E8	0.0
5.534633655E8	0.0
5.536822555E8	0.0
5.539011455E8	0.0
5.541200355E8	0.0
5.543389255E8	0.0
5.545578155E8	0.0
5.547767055E8	0.0
5.549955955E8	0.0
5.552144855E8	0.0
5.554333755E8	0.0
5.556522655E8	0.0
5.558711555E8	0.0
5.560900455E8	0.0
5.563089355E8	0.0
5.565278255E8	0.0
5.567467155E8	0.0
5.569656055E8	0.0
5.571844955E8	0.0
5.574033855E8	0.0
5.576222755E8	0.0
5.578411655E8	0.0
5.580600555E8	0.0
5.582789455E8	0.0
5.584978355E8	0.0
5.587167255E8	0.0
5.589356155E8	0.0
5.591545055E8	0.0
5.593733955E8	0.0
5.595922855E8	0.0
5.598111755E8	0.0
5.600300655E8	0.0
5.602489555E8	0.0
5.604678455E8	0.0
5.606867355E8	0.0
5.609056255E8	0.0
5.611245155E8	0.0
5.613434055E8	0.0
5.615622955E8	0.0
5.617811855E8	0.0
5.620000755E8	0.0
5.622189655E8	0.0
5.624378555E8	0.0
5.626567455E8	0.0
5.628756355E8	0.0
5.630945255E8	0.0
5.633134155E8	0.0
5.635323055E8	0.0
5.637511955E8	0.0
5.639700855E8	0.0
5.641889755E8	0.0
5.644078655E8	0.0
5.646267555E8	0.0
5.648098105E8	0.0
5.649192555E8	0.0
5.650645355E8	0.0
5.652834255E8	0.0
5.655023155E8	0.0
5.657212055E8	0.0
5.659400955E8	0.0
5.661589855E8	0.0
5.663778755E8	0.0
5.665967655E8	0.0
5.668156555E8	0.0
5.670345455E8	0.0
5.672534355E8	0.0
5.674723255E8	0.0
5.676912155E8	0.0
5.679101055E8	0.0
5.681289955E8	0.0
5.683478855E8	0.0
5.685667755E8	0.0
5.687856655E8	0.0
5.690045555E8	0.0
5.692234455E8	0.0
5.694423355E8	0.0
5.696612255E8	0.0
5.698801155E8	0.0
5.700990055E8	0.0
5.703178955E8	0.0
5.705367855E8	0.0
5.707556755E8	0.0
5.709745655E8	0.0
5.711934555E8	0.0
5.714123455E8	0.0
5.716312355E8	0.0
5.718501255E8	0.0
5.720690155E8	0.0
5.722879055E8	0.0
5.725067955E8	0.0
5.727256855E8	0.0
5.729445755E8	0.0
5.731634655E8	0.0
5.733823555E8	0.0
5.736012455E8	0.0
5.738201355E8	0.0
5.740390255E8	0.0
5.742579155E8	0.0
5.744768055E8	0.0
5.746956955E8	0.0
5.749145855E8	0.0
5.751334755E8	0.0
5.753523655E8	0.0
5.755712555E8	0.0
5.757901455E8	0.0
5.760090355E8	0.0
5.762279255E8	0.0
5.764468155E8	0.0
5.766657055E8	0.0
5.768845955E8	0.0
5.771034855E8	0.0
5.773223755E8	0.0
5.775412655E8	0.0
5.777601555E8	0.0
5.779790455E8	0.0
5.781979355E8	0.0
5.784168255E8	0.0
5.786357155E8	0.0
5.788546055E8	0.0
5.790734955E8	0.0
5.792923855E8	0.0
5.795112755E8	0.0
5.797301655E8	0.0
5.799490555E8	0.0
5.801679455E8	0.0
5.803868355E8	0.0
5.806057255E8	0.0
5.808246155E8	0.0
5.810435055E8	0.0
5.812623955E8	0.0
5.814812855E8	0.0
5.817001755E8	0.0
5.819190655E8	0.0
5.821379555E8	0.0
5.823568455E8	0.0
5.825757355E8	0.0
5.827946255E8	0.0
5.830135155E8	0.0
5.832324055E8	0.0
5.834512955E8	0.0
5.836701855E8	0.0
5.838890755E8	0.0
5.841079655E8	0.0
5.843268555E8	0.0
5.845457455E8	0.0
5.847646355E8	0.0
5.849835255E8	0.0
5.852024155E8	0.0
5.854213055E8	0.0
5.856401955E8	0.0
5.858590855E8	0.0
5.860779755E8	0.0
5.862968655E8	0.0
5.865157555E8	0.0
5.867346455E8	0.0
5.869535355E8	0.0
5.871724255E8	0.0
5.873913155E8	0.0
5.876102055E8	0.0
5.878290955E8	0.0
5.880479855E8	0.0
5.882668755E8	0.0
5.884857655E8	0.0
5.887046555E8	0.0
5.889235455E8	0.0
5.891424355E8	0.0
5.893613255E8	0.0
5.895802155E8	0.0
5.897991055E8	0.0
5.900179955E8	0.0
5.902368855E8	0.0
5.904557755E8	0.0
5.906746655E8	0.0
5.908935555E8	0.0
5.911124455E8	0.0
5.913313355E8	0.0
5.915502255E8	0.0
5.917691155E8	0.0
5.919880055E8	0.0
5.922068955E8	0.0
5.924257855E8	0.0
5.926446755E8	0.0
5.928635655E8	0.0
5.930824555E8	0.0
5.933013455E8	0.0
5.935202355E8	0.0
5.937391255E8	0.0
5.939580155E8	0.0
5.941769055E8	0.0
5.943957955E8	0.0
5.946146855E8	0.0
5.948335755E8	0.0
5.950524655E8	0.0
5.952713555E8	0.0
5.954902455E8	0.0
5.957091355E8	0.0
5.959280255E8	0.0
5.961469155E8	0.0
5.963658055E8	0.0
5.965846955E8	0.0
5.968035855E8	0.0
5.970224755E8	0.0
5.972413655E8	0.0
5.974602555E8	0.0
5.976791455E8	0.0
5.978980355E8	0.0
5.981169255E8	0.0
5.983358155E8	0.0
5.985547055E8	0.0
5.987735955E8	0.0
5.989924855E8	0.0
5.992113755E8	0.0
5.994302655E8	0.0
5.996491555E8	0.0
5.998680455E8	0.0
6.000869355E8	0.0
6.003058255E8	0.0
6.005247155E8	0.0
6.007436055E8	0.0
6.009624955E8	0.0
6.011813855E8	0.0
6.014002755E8	0.0
6.016191655E8	0.0
6.018380555E8	0.0
6.020569455E8	0.0
6.022758355E8	0.0
6.024947255E8	0.0
6.027136155E8	0.0
6.029325055E8	0.0
6.031513955E8	0.0
6.033702855E8	0.0
6.035891755E8	0.0
6.038080655E8	0.0
6.040269555E8	0.0
6.042458455E8	0.0
6.044647355E8	0.0
6.046836255E8	0.0
6.049025155E8	0.0
6.051214055E8	0.0
6.053402955E8	0.0
6.055591855E8	0.0
6.057780755E8	0.0
6.059969655E8	0.0
6.062158555E8	0.0
6.064347455E8	0.0
6.066536355E8	0.0
6.068725255E8	0.0
6.070914155E8	0.0
6.073103055E8	0.0
6.075291955E8	0.0
6.077480855E8	0.0
6.079669755E8	0.0
6.081858655E8	0.0
6.084047555E8	0.0
6.086236455E8	0.0
6.088425355E8	0.0
6.090614255E8	0.0
6.092803155E8	0.0
6.094992055E8	0.0
6.097180955E8	0.0
6.099369855E8	0.0
6.101558755E8	0.0
6.103747655E8	0.0
6.105936555E8	0.0
6.10743107E8	0.0
6.10852552E8	0.0
6.110314355E8	0.0
6.112503255E8	0.0
6.114692155E8	0.0
6.116881055E8	0.0
6.119069955E8	0.0
6.121258855E8	0.0
6.123447755E8	0.0
6.125636655E8	0.0
6.127825555E8	0.0
6.130014455E8	0.0
6.132203355E8	0.0
6.134392255E8	0.0
6.136581155E8	0.0
6.138770055E8	0.0
6.140958955E8	0.0
6.143147855E8	0.0
6.145336755E8	0.0
6.147525655E8	0.0
6.149714555E8	0.0
6.151903455E8	0.0
6.154092355E8	0.0
6.156281255E8	0.0
6.158470155E8	0.0
6.160659055E8	0.0
6.162847955E8	0.0
6.165036855E8	0.0
6.167225755E8	0.0
6.169414655E8	0.0
6.171603555E8	0.0
6.173792455E8	0.0
6.175981355E8	0.0
6.178170255E8	0.0
6.180359155E8	0.0
6.182548055E8	0.0
6.184736955E8	0.0
6.186925855E8	0.0
6.189114755E8	0.0
6.191303655E8	0.0
6.193492555E8	0.0
6.195681455E8	0.0
6.197870355E8	0.0
6.200059255E8	0.0
6.202248155E8	0.0
6.204437055E8	0.0
6.206625955E8	0.0
6.208814855E8	0.0
6.211003755E8	0.0
6.213192655E8	0.0
6.215381555E8	0.0
6.217570455E8	0.0
6.219759355E8	0.0
6.221948255E8	0.0
6.224137155E8	0.0
6.226326055E8	0.0
6.228514955E8	0.0
6.230703855E8	0.0
6.232892755E8	0.0
6.235081655E8	0.0
6.237270555E8	0.0
6.239459455E8	0.0
6.241648355E8	0.0
6.243837255E8	0.0
6.246026155E8	0.0
6.248215055E8	0.0
6.250403955E8	0.0
6.252592855E8	0.0
6.254781755E8	0.0
6.256970655E8	0.0
6.259159555E8	0.0
6.261348455E8	0.0
6.263537355E8	0.0
6.265726255E8	0.0
6.267915155E8	0.0
6.270104055E8	0.0
6.272292955E8	0.0
6.274481855E8	0.0
6.276670755E8	0.0
6.278859655E8	0.0
6.281048555E8	0.0
6.283237455E8	0.0
6.285426355E8	0.0
6.287615255E8	0.0
6.289804155E8	0.0
6.291993055E8	0.0
6.294181955E8	0.0010644616017177577
6.296370855E8	0.0
6.298559755E8	0.0
6.300748655E8	0.0
6.302937555E8	0.0
6.305126455E8	0.0
6.307315355E8	0.0
6.309504255E8	0.0
6.311693155E8	0.0
6.313882055E8	0.0
6.316070955E8	0.0
6.318259855E8	0.0
6.320448755E8	0.0
6.322637655E8	0.0
6.324826555E8	0.0
6.327015455E8	0.0
6.329204355E8	0.0
6.331393255E8	0.0
6.333582155E8	0.0
6.335771055E8	0.0
6.337959955E8	0.0
6.340148855E8	0.0
6.342337755E8	0.0
6.344526655E8	0.0
6.346715555E8	0.0
6.348904455E8	0.0
6.351093355E8	0.0
6.353282255E8	0.0
6.355471155E8	0.0
6.357660055E8	0.0
6.359848955E8	0.0
6.362037855E8	0.0
6.364226755E8	0.0
6.366415655E8	0.0
6.368604555E8	0.0
6.370793455E8	0.0
6.372982355E8	0.0
6.375171255E8	0.0
6.377360155E8	0.0
6.379549055E8	0.0
6.381737955E8	0.0
6.383926855E8	0.0
6.386115755E8	0.0
6.388304655E8	0.0
6.390493555E8	0.0
6.392682455E8	0.0
6.394871355E8	0.0
6.397060255E8	0.0
6.399249155E8	0.0
6.401438055E8	0.0
6.403626955E8	0.0
6.405815855E8	0.0
6.408004755E8	0.0
6.410193655E8	0.0
6.412382555E8	0.0
6.414571455E8	0.0
6.416760355E8	0.0
6.418949255E8	0.0
6.421138155E8	0.0
6.423327055E8	0.0
6.425515955E8	0.0
6.427704855E8	0.0
6.429893755E8	0.0
6.432082655E8	0.0
6.434271555E8	0.0
6.436460455E8	0.0
6.438649355E8	0.0
6.440838255E8	0.0
6.443027155E8	0.0
6.445216055E8	0.0
6.447404955E8	0.0
6.449593855E8	0.0
6.451782755E8	0.0
6.453971655E8	0.0
6.456160555E8	0.0
6.458349455E8	0.0
6.460538355E8	0.0
6.462727255E8	0.0
6.464916155E8	0.0
6.467105055E8	0.0
6.469293955E8	0.0
6.471482855E8	0.0
6.473671755E8	0.0
6.475860655E8	0.0
6.478049555E8	0.0
6.480238455E8	0.0
6.482427355E8	0.0
6.484616255E8	0.0
6.486805155E8	0.0
6.488994055E8	0.0
6.491182955E8	0.0
6.493371855E8	0.0
6.495560755E8	0.0
6.497749655E8	0.0
6.499938555E8	0.0
6.501630145E8	0.0
6.502724595E8	0.0
6.504316355E8	0.0
6.506505255E8	0.0
6.508694155E8	0.0
6.510883055E8	0.0
6.513071955E8	0.0
6.515260855E8	0.0
6.517449755E8	0.0
6.519638655E8	0.0
6.521827555E8	0.0
6.524016455E8	0.0
6.526205355E8	0.0
6.528394255E8	0.0
6.530583155E8	0.0
6.532772055E8	0.0
6.534960955E8	0.0
6.537149855E8	0.0
6.539338755E8	0.0
6.541527655E8	0.0
6.543716555E8	0.0
6.545905455E8	0.0
6.548094355E8	0.0
6.550283255E8	0.0
6.552472155E8	0.0
6.554661055E8	0.0
6.556849955E8	0.0
6.559038855E8	0.0
6.561227755E8	0.0
6.563416655E8	0.0
6.565605555E8	0.0
6.567794455E8	0.0
6.569983355E8	0.0
6.572172255E8	0.0
6.574361155E8	0.0
6.576550055E8	0.0
6.578738955E8	0.0
6.580927855E8	0.0
6.583116755E8	0.0
6.585305655E8	0.0
6.587494555E8	0.0
6.589683455E8	0.0
6.591872355E8	0.0
6.594061255E8	0.0
6.596250155E8	0.0
6.598439055E8	0.0
6.600627955E8	0.0
6.602816855E8	0.0
6.605005755E8	0.0
6.607194655E8	0.0
6.609383555E8	0.0
6.611572455E8	0.0
6.613761355E8	0.0
6.615950255E8	0.0
6.618139155E8	0.0
6.620328055E8	0.0
6.622516955E8	0.0
6.624705855E8	0.0
6.626894755E8	0.0
6.629083655E8	0.0
6.631272555E8	0.0
6.633461455E8	0.0
6.635650355E8	0.0
6.637839255E8	0.0
6.640028155E8	0.0
6.642217055E8	0.0
6.644405955E8	0.0
6.646594855E8	0.0
6.648783755E8	0.0
6.650972655E8	0.0
6.653161555E8	0.0
6.655350455E8	0.0
6.657539355E8	0.0
6.659728255E8	0.0
6.661917155E8	0.0
6.664106055E8	0.0
6.666294955E8	0.0
6.668483855E8	0.0
6.670672755E8	0.0
6.672861655E8	0.0
6.675050555E8	0.0
6.677239455E8	0.0
6.679428355E8	0.0
6.681617255E8	0.0
6.683806155E8	0.0
6.685995055E8	0.0
6.688183955E8	0.0
6.690372855E8	0.0
6.692561755E8	0.0
6.694750655E8	0.0
6.696939555E8	0.0
6.699128455E8	0.0
6.701317355E8	0.0
6.703506255E8	0.0
6.705695155E8	0.0
6.707884055E8	0.0
6.710072955E8	0.0
6.712261855E8	0.0
6.714450755E8	0.0
6.716639655E8	0.0
6.718828555E8	0.0
6.721017455E8	0.0
6.723206355E8	0.0
6.725395255E8	0.0
6.727584155E8	0.0
6.729773055E8	0.0
6.731961955E8	0.0
6.734150855E8	0.0
6.736339755E8	0.0
6.738528655E8	0.0
6.740717555E8	0.0
6.742906455E8	0.0
6.745095355E8	0.0
6.747284255E8	0.0
6.749473155E8	0.0
6.751662055E8	0.0
6.753850955E8	0.0
6.756039855E8	0.0
6.758228755E8	0.0
6.760417655E8	0.0
6.762606555E8	0.0
6.764795455E8	0.0
6.766984355E8	0.0
6.769173255E8	0.0
6.771362155E8	0.0
6.773551055E8	0.0
6.775739955E8	0.0
6.777928855E8	0.0
6.780117755E8	0.0
6.782306655E8	0.0
6.784495555E8	0.0
6.786684455E8	0.0
6.788873355E8	0.0
6.791062255E8	0.0
6.793251155E8	0.0
6.795440055E8	0.0
6.797628955E8	0.0
6.799817855E8	0.0
6.802006755E8	0.0
6.804195655E8	0.0
6.806384555E8	0.0
6.808573455E8	0.0
6.810762355E8	0.0
6.812951255E8	0.0
6.815140155E8	0.0
6.817329055E8	0.0
6.819517955E8	0.0
6.821706855E8	0.0
6.823895755E8	0.0
6.826084655E8	0.0
6.828273555E8	0.0
6.830462455E8	0.0
6.832651355E8	0.0
6.834840255E8	0.0
6.837029155E8	0.0
6.839218055E8	0.0
6.841406955E8	0.0
6.843595855E8	0.0
6.845784755E8	0.0
6.847973655E8	0.015637991685321394
6.850162555E8	0.0
6.852351455E8	0.0
6.854540355E8	0.0
6.856729255E8	0.0
6.858918155E8	0.0
6.861107055E8	0.0
6.863295955E8	0.0
6.865484855E8	0.0
6.867673755E8	0.0
6.869862655E8	0.0
6.872051555E8	0.0
6.874240455E8	0.0
6.876429355E8	0.0
6.878618255E8	0.0
6.880807155E8	0.0
6.882996055E8	0.0
6.885184955E8	0.0
6.887373855E8	0.0
6.889562755E8	0.0
6.891751655E8	0.0
6.893940555E8	0.0
6.896129455E8	0.0
6.898318355E8	0.0
6.900507255E8	0.0
6.902696155E8	0.0
6.904885055E8	0.0
6.907073955E8	0.0
6.909262855E8	0.0
6.911451755E8	0.0
6.913640655E8	0.0
6.915829555E8	0.0
6.918018455E8	0.0
6.920207355E8	0.0
6.922396255E8	0.0
6.924585155E8	0.0
6.926774055E8	0.0
6.928962955E8	0.0
6.931151855E8	0.0
6.933340755E8	0.0
6.935529655E8	0.0
6.937718555E8	0.0
6.939907455E8	0.0
6.942096355E8	0.0
6.944285255E8	0.0
6.946474155E8	0.0
6.948663055E8	0.0
6.950851955E8	0.0
6.953040855E8	0.0
6.955229755E8	0.0
6.957418655E8	0.0
6.959607555E8	0.0
6.961796455E8	0.0
6.963985355E8	0.0
6.966174255E8	0.0
6.968363155E8	0.0
6.970552055E8	0.0
6.972740955E8	0.0
6.974929855E8	0.0
6.977118755E8	0.0
6.979307655E8	0.0
6.981496555E8	0.0
6.983685455E8	0.0
6.985874355E8	0.0
6.988063255E8	0.0
6.990252155E8	0.0
6.992441055E8	0.0
6.994629955E8	0.0
6.996818855E8	0.0
6.999007755E8	0.0
7.001196655E8	0.0
7.003385555E8	0.0
7.005574455E8	0.0
7.007763355E8	0.0
7.009952255E8	0.0
7.012141155E8	0.0
7.014330055E8	0.0
7.016518955E8	0.0
7.018707855E8	0.0
7.020896755E8	0.0
7.023085655E8	0.0
7.025274555E8	0.0
7.027463455E8	0.0
7.029652355E8	0.0
7.031841255E8	0.0
7.034030155E8	0.0
7.036219055E8	0.0
7.038407955E8	0.0
7.040596855E8	0.0
7.042785755E8	0.0
7.044974655E8	0.0
7.047163555E8	0.0
7.049352455E8	0.0
7.051541355E8	0.0
7.053339485E8	0.0
7.054433935E8	0.0
7.055919155E8	0.0
7.058108055E8	0.0
7.060296955E8	0.0
7.062485855E8	0.0
7.064674755E8	0.0
7.066863655E8	0.0
7.069052555E8	0.0
7.071241455E8	0.0
7.073430355E8	0.0
7.075619255E8	0.0
7.077808155E8	0.0
7.079997055E8	0.0
7.082185955E8	0.0
7.084374855E8	0.0
7.086563755E8	0.0
7.088752655E8	0.0
7.090941555E8	0.0
7.093130455E8	0.0
7.095319355E8	0.0
7.097508255E8	0.0
7.099697155E8	0.0
7.101886055E8	0.0
7.104074955E8	0.0
7.106263855E8	0.0
7.108452755E8	0.0
7.110641655E8	0.0
7.112830555E8	0.0
7.115019455E8	0.0
7.117208355E8	0.0
7.119397255E8	0.0
7.121586155E8	0.0
7.123775055E8	0.0
7.125963955E8	0.0
7.128152855E8	0.0
7.130341755E8	0.0
7.132530655E8	0.0
7.134719555E8	0.006505550733245009
7.136908455E8	0.0
7.139097355E8	0.0
7.141286255E8	0.0
7.143475155E8	0.0
7.145664055E8	0.0
7.147852955E8	0.0
7.150041855E8	0.0
7.152230755E8	0.0
7.154419655E8	0.0
7.156608555E8	0.0
7.158797455E8	0.0
7.160986355E8	0.0
7.163175255E8	0.0
7.165364155E8	0.0
7.167553055E8	0.0
7.169741955E8	0.0
7.171930855E8	0.0
7.174119755E8	0.0
7.176308655E8	0.0
7.178497555E8	0.0
7.180686455E8	0.0
7.182875355E8	0.0
7.185064255E8	0.0
7.187253155E8	0.0
7.189442055E8	0.0
7.191630955E8	0.0
7.193819855E8	0.0
7.196008755E8	0.0
7.198197655E8	0.0
7.200386555E8	0.0
7.202575455E8	0.0
7.204764355E8	0.0
7.206953255E8	0.0
7.209142155E8	0.0
7.211331055E8	0.0
7.213519955E8	0.0
7.215708855E8	0.0
7.217897755E8	0.0
7.220086655E8	0.0
7.222275555E8	0.0
7.224464455E8	0.0021426287176207225
7.226653355E8	0.0
7.228842255E8	0.0
7.231031155E8	0.0
7.233220055E8	0.0
7.235408955E8	0.0
7.237597855E8	0.0
7.239786755E8	0.0
7.241975655E8	0.0
7.244164555E8	0.0
7.246353455E8	0.0
7.248542355E8	0.0
7.250731255E8	0.0
7.252920155E8	0.0
7.255109055E8	0.0
7.257297955E8	0.0
7.259486855E8	0.0
7.261675755E8	0.0
7.263864655E8	0.0
7.266053555E8	0.0
7.268242455E8	0.0
7.270431355E8	0.0
7.272620255E8	0.0
7.274809155E8	0.0
7.276998055E8	0.0
7.279186955E8	0.0
7.281375855E8	0.0
7.283564755E8	0.0
7.285753655E8	0.0
7.287942555E8	0.0
7.290131455E8	0.0
7.292320355E8	0.0
7.294509255E8	0.0
7.296698155E8	0.0
7.298887055E8	0.0
7.301075955E8	0.0
7.303264855E8	0.0
7.305453755E8	0.0
7.307642655E8	0.0
7.309831555E8	0.0
7.312020455E8	0.0
7.314209355E8	0.0
7.316398255E8	0.0
7.318587155E8	0.0
7.320776055E8	0.0
7.322964955E8	0.0
7.325153855E8	0.0
7.327342755E8	0.0
7.329531655E8	0.0
7.331720555E8	0.0
7.333909455E8	0.0
7.336098355E8	0.0
7.338287255E8	0.0
7.340476155E8	0.0
7.342665055E8	0.0
7.344853955E8	0.0
7.347042855E8	0.0
7.349231755E8	0.0
7.351420655E8	0.0
7.353609555E8	0.0
7.355798455E8	0.0
7.357987355E8	0.0
7.360176255E8	0.0
7.362365155E8	0.0
7.364554055E8	0.0
7.366742955E8	0.0
7.368931855E8	0.0
7.371120755E8	0.0
7.373309655E8	0.0
7.375498555E8	0.0
7.377687455E8	0.0
7.379876355E8	0.0
7.382065255E8	0.0
7.384254155E8	0.0
7.386443055E8	0.0
7.388631955E8	0.0
7.390820855E8	0.0
7.393009755E8	0.0
7.395198655E8	0.0
7.397387555E8	0.0
7.399576455E8	0.0
7.401765355E8	0.0
7.403954255E8	0.0
7.406143155E8	0.0
7.408332055E8	0.0
7.410520955E8	0.0
7.412709855E8	0.0
7.414898755E8	0.0
7.417087655E8	0.0
7.419276555E8	0.0
7.421465455E8	0.0
7.423654355E8	0.0
7.425843255E8	0.0
7.428032155E8	0.0
7.430221055E8	0.0
7.432409955E8	0.0
7.434598855E8	0.008703001507606561
7.436787755E8	0.0
7.438976655E8	0.0
7.441165555E8	0.0
7.443354455E8	0.0
7.445543355E8	0.0
7.447732255E8	0.0
7.449921155E8	0.0
7.452110055E8	0.0
7.454298955E8	0.0
7.456487855E8	0.0
7.458676755E8	0.0
7.460865655E8	0.0
7.463054555E8	0.0
7.465243455E8	0.0
7.467432355E8	0.0
7.469621255E8	0.0
7.471810155E8	0.0
7.473999055E8	0.0
7.476187955E8	0.0
7.478376855E8	0.0
7.480565755E8	0.0
7.482754655E8	0.0
7.484943555E8	0.0
7.487132455E8	0.0
7.489321355E8	0.0
7.491510255E8	0.0
7.493699155E8	0.0
7.495888055E8	0.0
7.498076955E8	0.0
7.500265855E8	0.0
7.502454755E8	0.0
7.504643655E8	0.0
7.506832555E8	0.0
7.509021455E8	0.0
7.511210355E8	0.0
7.513399255E8	0.0
7.515588155E8	0.0
7.517777055E8	0.0
7.519965955E8	0.0
7.522154855E8	0.0
7.524343755E8	0.0
7.526532655E8	0.0
7.528721555E8	0.0
7.530910455E8	0.0
7.533099355E8	0.0
7.535288255E8	0.0
7.537477155E8	0.0
7.539666055E8	0.0
7.541854955E8	0.0
7.544043855E8	0.0
7.546232755E8	0.0
7.548421655E8	0.0
7.550610555E8	0.0
7.552799455E8	0.0
7.554988355E8	0.0
7.557177255E8	0.0
7.559366155E8	0.0
7.561555055E8	0.0
7.563743955E8	0.0
7.565932855E8	0.0
7.568121755E8	0.0
7.570310655E8	0.0
7.572499555E8	0.0
7.574688455E8	0.0
7.57611666E8	0.0
7.57721111E8	0.0
7.579066255E8	0.0
7.581255155E8	0.0
7.583444055E8	0.0
7.585632955E8	0.0
7.587821855E8	0.0
7.590010755E8	0.0
7.592199655E8	0.0
7.594388555E8	0.0
7.596577455E8	0.0
7.598766355E8	0.0
7.600955255E8	0.0
7.603144155E8	0.0
7.605333055E8	0.0
7.607521955E8	0.0
7.609710855E8	0.0
